2019-12-10 22:30:51:326,-0.4325265,0.4088114,2.998532,-0.4035225,0.6633891,2.999438,-0.3743804,0.9150893,2.989695,-0.3638097,1.060308,2.980238,-0.5414359,0.8119541,2.968804,-0.5911984,0.5840351,2.937927,-0.5245051,0.5129798,2.668345,-0.4885885,0.471878,2.523573,-0.2128615,0.7968074,3.026996,-0.177692,0.5615194,3.047533,-0.1955154,0.4480616,2.868441,-0.2102519,0.4375247,2.776478,-0.4949409,0.4246905,2.961779,-0.4876645,0.3987745,2.561311,-0.5874355,0.2248572,2.931791,-0.5543929,0.1040022,2.881076,-0.3619913,0.4058762,2.978354,-0.2053249,0.402091,2.61732,-0.2144987,-0.07404125,2.526313,-0.1996845,-0.04872632,2.422777,-0.3818339,0.8525053,2.994087,-0.4811194,0.4562575,2.485372,-0.4466364,0.4676233,2.510545,-0.2025086,0.4370102,2.74134,-0.1810707,0.6586657,2.737327
2019-12-10 22:30:51:367,-0.432563,0.4087627,2.998548,-0.4036781,0.6634177,2.999548,-0.374703,0.9153361,2.990013,-0.3637669,1.06019,2.979489,-0.5414282,0.8119537,2.968797,-0.5911481,0.5840049,2.937846,-0.524671,0.5128761,2.668253,-0.4898622,0.4716242,2.523228,-0.2130669,0.7966301,3.026671,-0.1776104,0.5612179,3.047404,-0.1943788,0.4478177,2.868184,-0.209115,0.4372808,2.776221,-0.4949875,0.4246379,2.961794,-0.4875579,0.4011474,2.561016,-0.5877873,0.2268233,2.930862,-0.5577888,0.1051834,2.879597,-0.3620105,0.4058455,2.978361,-0.2051341,0.4020721,2.617173,-0.1672981,-0.134972,2.445174,-0.2165891,-0.099594,2.360683,-0.3821108,0.8526801,2.994342,-0.4834514,0.4550469,2.484015,-0.4342793,0.445807,2.534,-0.2016142,0.4366586,2.74076,-0.1802868,0.6587409,2.737019
2019-12-10 22:30:51:402,-0.4326141,0.4086918,2.998632,-0.4038134,0.6633033,2.999574,-0.3748965,0.9151606,2.989936,-0.3638076,1.060107,2.979518,-0.5414635,0.8120611,2.969038,-0.5911912,0.5839747,2.93795,-0.5248673,0.512926,2.66832,-0.4901224,0.4716026,2.521466,-0.2131465,0.796574,3.026704,-0.1775925,0.561246,3.04742,-0.1933375,0.4459628,2.869393,-0.2080734,0.4354256,2.777429,-0.4950548,0.4245617,2.961878,-0.4874331,0.4021491,2.560867,-0.5875192,0.2271065,2.93034,-0.5551309,0.103654,2.882529,-0.3620375,0.4057968,2.978426,-0.2052943,0.4028456,2.617172,-0.1971499,-0.08365834,2.540458,-0.2580423,-0.1000751,2.488769,-0.3822898,0.8525221,2.994296,-0.4764752,0.4562388,2.488094,-0.4495979,0.4747738,2.502728,-0.2007511,0.4351214,2.742236,-0.1797395,0.6563749,2.738539
2019-12-10 22:30:51:444,-0.4326618,0.4086341,2.998681,-0.4038596,0.6633047,2.999616,-0.3749233,0.915217,2.989974,-0.3642155,1.06004,2.979567,-0.5415502,0.812045,2.969089,-0.5914338,0.5837544,2.938127,-0.5250004,0.5128959,2.668493,-0.4901118,0.4706299,2.522785,-0.2133745,0.7965088,3.02675,-0.1775645,0.5613327,3.047443,-0.1919889,0.4506289,2.866268,-0.2067248,0.4400921,2.774305,-0.4951169,0.4244831,2.96193,-0.4874921,0.4028827,2.560757,-0.5886559,0.2299733,2.930989,-0.557366,0.1041744,2.885582,-0.3620639,0.4057692,2.978458,-0.2052705,0.4023573,2.617168,-0.2079822,-0.08491087,2.53776,-0.224519,-0.06447446,2.435504,-0.3823211,0.8525612,2.994334,-0.4822724,0.45659,2.487168,-0.4345999,0.445186,2.538154,-0.1992543,0.4392964,2.737831,-0.1793736,0.6605975,2.735836
2019-12-10 22:30:51:486,-0.4327148,0.4085983,2.998683,-0.40396,0.6632437,2.999589,-0.3749966,0.9151083,2.989879,-0.3644312,1.060145,2.979244,-0.5416769,0.8120942,2.96911,-0.5913207,0.5838512,2.938026,-0.5248418,0.5126052,2.668552,-0.489167,0.4712883,2.521373,-0.2137053,0.7965838,3.026496,-0.1780429,0.5613518,3.047502,-0.1894026,0.4566902,2.862375,-0.2041384,0.4461539,2.770412,-0.4951772,0.4244358,2.961929,-0.4875823,0.4027731,2.560699,-0.5889316,0.2329046,2.932312,-0.5564492,0.1072685,2.887144,-0.3621013,0.4057541,2.978449,-0.2053063,0.4015166,2.617164,-0.1876826,-0.1160568,2.523094,-0.1970083,-0.08153188,2.407415,-0.3824112,0.8524686,2.994262,-0.4857918,0.4535792,2.485691,-0.4350163,0.4472964,2.536814,-0.1966741,0.4453446,2.733934,-0.1770589,0.6640698,2.733476
2019-12-10 22:30:51:543,-0.4327484,0.4085695,2.998687,-0.4040504,0.6631106,2.999507,-0.3750978,0.9147971,2.989617,-0.3645818,1.059927,2.979164,-0.5417987,0.812167,2.969062,-0.5912639,0.5838516,2.937939,-0.5247692,0.5125585,2.668503,-0.4894109,0.4706137,2.521455,-0.2138819,0.7965552,3.026431,-0.1780227,0.5613494,3.047453,-0.1870568,0.4574511,2.86175,-0.2017922,0.4469147,2.769787,-0.4952128,0.4244062,2.96193,-0.4876455,0.4027917,2.56075,-0.5885039,0.2322698,2.932281,-0.556281,0.10664,2.88683,-0.3621262,0.4057347,2.978448,-0.2052462,0.4022113,2.616929,-0.1903053,-0.1281408,2.495531,-0.2027416,-0.09948182,2.389444,-0.3825135,0.8522093,2.994054,-0.4778607,0.4544402,2.484718,-0.4411117,0.4672168,2.519412,-0.1943344,0.446104,2.733308,-0.1743676,0.6655973,2.732327
2019-12-10 22:30:51:584,-0.432821,0.4084857,2.99873,-0.4041681,0.6630029,2.999503,-0.3751975,0.9146867,2.989573,-0.3651083,1.060014,2.978847,-0.5421098,0.8120863,2.969058,-0.5912338,0.5836631,2.937757,-0.5239921,0.5132812,2.6683,-0.48962,0.4705603,2.522257,-0.2143121,0.7966194,3.026286,-0.1784296,0.561312,3.047838,-0.1877361,0.4591527,2.861166,-0.2024716,0.4486167,2.769204,-0.4953056,0.4242853,2.96198,-0.4877264,0.4035581,2.560536,-0.5868178,0.2292299,2.930666,-0.555981,0.107813,2.878927,-0.3621705,0.40569,2.978469,-0.205244,0.4015602,2.617524,-0.1896246,-0.1230487,2.497496,-0.2028771,-0.09216058,2.403361,-0.382619,0.8520989,2.994021,-0.4853648,0.4536611,2.482101,-0.4318331,0.4379222,2.543595,-0.1950116,0.4478019,2.732722,-0.1750853,0.6667941,2.731969
2019-12-10 22:30:51:639,-0.4328357,0.4084983,2.998747,-0.4042532,0.6630894,2.999505,-0.3753546,0.9149039,2.98953,-0.3652127,1.059893,2.978994,-0.5421633,0.8121411,2.969025,-0.5912632,0.5832803,2.937608,-0.5240847,0.5129289,2.668145,-0.4900009,0.4710511,2.521695,-0.2144542,0.7967074,3.026352,-0.1784182,0.5609664,3.047676,-0.1882844,0.4585775,2.861183,-0.2030201,0.4480414,2.769221,-0.4953129,0.4242894,2.961992,-0.4878851,0.4043722,2.560202,-0.5890473,0.2374334,2.933369,-0.557129,0.109607,2.89053,-0.3621935,0.4057228,2.978483,-0.2052933,0.401017,2.617935,-0.1875522,-0.1180491,2.496584,-0.1959725,-0.09225035,2.399004,-0.3827573,0.8522769,2.993991,-0.4837261,0.4547637,2.489704,-0.4427235,0.4665754,2.511381,-0.1955584,0.4472283,2.732739,-0.1758848,0.6657883,2.732372
2019-12-10 22:30:51:680,-0.4328652,0.4084588,2.998739,-0.4042901,0.6629876,2.999485,-0.375355,0.9147139,2.989497,-0.3654341,1.059976,2.978863,-0.5423358,0.8120507,2.968975,-0.5912905,0.5832831,2.937558,-0.5240602,0.5129755,2.668115,-0.4893607,0.4707441,2.521777,-0.2144794,0.7966906,3.026329,-0.1784594,0.5612786,3.047536,-0.1866947,0.4592465,2.860765,-0.2014301,0.4487103,2.768803,-0.4953486,0.4242362,2.961981,-0.4879881,0.4045072,2.56019,-0.5882908,0.2335311,2.932003,-0.5564196,0.1062821,2.888146,-0.3622128,0.405702,2.978473,-0.2053128,0.4000568,2.618732,-0.1855834,-0.09733939,2.51649,-0.1993361,-0.07542968,2.405329,-0.3827701,0.852112,2.993962,-0.4859663,0.4536759,2.481694,-0.4305579,0.4347965,2.541667,-0.1939729,0.4478959,2.73232,-0.1742779,0.6668993,2.731638
2019-12-10 22:30:51:722,-0.4329183,0.4083931,2.998757,-0.404349,0.6629114,2.999518,-0.3753715,0.9146283,2.989542,-0.365953,1.060564,2.978737,-0.5427046,0.8117721,2.968955,-0.5912802,0.5834829,2.937241,-0.5240693,0.5137086,2.667689,-0.4902022,0.4707555,2.520817,-0.2145483,0.7965485,3.026348,-0.178366,0.5613978,3.04757,-0.1859754,0.4619086,2.85936,-0.2007109,0.4513726,2.767398,-0.4954191,0.4241344,2.962025,-0.4887239,0.4127684,2.556817,-0.58539,0.2340276,2.926852,-0.5554677,0.1081296,2.879206,-0.362247,0.405672,2.978464,-0.2048781,0.4006869,2.618235,-0.1856142,-0.1164621,2.497487,-0.1992143,-0.09810627,2.390784,-0.3827999,0.8520299,2.994004,-0.4851207,0.4560822,2.482737,-0.4334117,0.4418525,2.535823,-0.1932552,0.4505522,2.730911,-0.1730507,0.6698261,2.729982
2019-12-10 22:30:51:770,-0.4329356,0.4084099,2.998768,-0.4044514,0.6629263,2.999514,-0.375578,0.9146234,2.989507,-0.3661235,1.060644,2.978705,-0.5429304,0.8118548,2.969043,-0.5912598,0.5834648,2.937209,-0.5243002,0.5137764,2.667591,-0.4893909,0.4706202,2.521926,-0.2150669,0.7967663,3.026459,-0.1784511,0.5614803,3.047712,-0.1883915,0.4668382,2.857013,-0.2031277,0.4563028,2.765051,-0.4954276,0.4241388,2.962033,-0.4874939,0.3821309,2.560718,-0.587633,0.2212478,2.93651,-0.5552826,0.09860802,2.887186,-0.3622743,0.4057166,2.97847,-0.2050001,0.4006299,2.618431,-0.1629611,-0.1287295,2.464193,-0.1994081,-0.1194298,2.403385,-0.3829784,0.8520308,2.993978,-0.4888911,0.4564919,2.48215,-0.4323527,0.43714,2.541611,-0.1956643,0.4554703,2.728562,-0.1748706,0.6756645,2.727048
2019-12-10 22:30:51:812,-0.432988,0.4084058,2.998725,-0.4045814,0.6628613,2.999466,-0.3757711,0.9144709,2.989471,-0.3665249,1.061021,2.978751,-0.543039,0.8120978,2.968984,-0.591271,0.583514,2.937172,-0.5244473,0.5137289,2.667565,-0.4896456,0.4710015,2.522867,-0.2151048,0.7966969,3.026418,-0.1784688,0.5615055,3.048054,-0.1884796,0.4674823,2.857051,-0.2032158,0.456947,2.76509,-0.4954763,0.4241439,2.961986,-0.4879599,0.3950465,2.560343,-0.587001,0.2254119,2.932466,-0.5548221,0.102038,2.884061,-0.3623269,0.4057099,2.978421,-0.2050041,0.4007113,2.618211,-0.205368,-0.09503078,2.518713,-0.2053953,-0.08095622,2.415277,-0.3831558,0.8519021,2.993938,-0.4814112,0.4537782,2.481181,-0.4351954,0.4443571,2.544844,-0.1957521,0.4561129,2.7286,-0.1749795,0.6760506,2.727214
2019-12-10 22:30:51:905,-0.433117,0.4083301,2.998659,-0.4048748,0.6627071,2.999423,-0.3761781,0.9142233,2.989472,-0.3672655,1.060364,2.978921,-0.5432832,0.8123534,2.968881,-0.5913332,0.5835447,2.936945,-0.5244333,0.5137973,2.667408,-0.4904835,0.4712934,2.523154,-0.2156286,0.7960039,3.026053,-0.1788032,0.5621884,3.047703,-0.1857841,0.4669227,2.857249,-0.2005197,0.4563872,2.765288,-0.4956074,0.4240755,2.961925,-0.488065,0.4004399,2.559318,-0.5881093,0.2300824,2.930812,-0.5567391,0.1046937,2.884626,-0.3624457,0.4056413,2.978317,-0.2051522,0.4009087,2.618709,-0.2035443,-0.1254683,2.507886,-0.2075794,-0.09542215,2.40616,-0.3835353,0.8516771,2.993923,-0.4826785,0.4533393,2.483636,-0.4349209,0.4424649,2.54031,-0.1930637,0.455555,2.728796,-0.1731039,0.6741368,2.728124
2019-12-10 22:30:51:944,-0.4331613,0.4083335,2.998625,-0.4049334,0.6627476,2.999396,-0.3762342,0.9143218,2.989451,-0.3675903,1.060249,2.978556,-0.5434582,0.8124917,2.968838,-0.5912995,0.5836248,2.936997,-0.5243312,0.5137327,2.667538,-0.4901683,0.4709525,2.520951,-0.2160036,0.796109,3.025809,-0.1787628,0.5623134,3.047409,-0.1853179,0.4666309,2.857176,-0.2000535,0.4560952,2.765215,-0.495652,0.4240744,2.961887,-0.4880281,0.4008956,2.559383,-0.5893975,0.232856,2.931581,-0.556495,0.1067528,2.887177,-0.362487,0.4056548,2.978278,-0.2052126,0.4011033,2.618608,-0.2002467,-0.1255424,2.499753,-0.1982831,-0.09249616,2.379661,-0.3835921,0.8517575,2.993901,-0.480679,0.462101,2.485348,-0.4337773,0.441669,2.538082,-0.1925987,0.455264,2.728722,-0.1728792,0.6737748,2.728162
2019-12-10 22:30:52:001,-0.4332997,0.4081589,2.998466,-0.4051103,0.662631,2.999198,-0.3764683,0.9142697,2.989159,-0.367869,1.060025,2.978082,-0.5437912,0.8122123,2.96862,-0.5914339,0.5839113,2.936908,-0.5247098,0.5137234,2.667513,-0.4902583,0.4724661,2.52286,-0.2164553,0.7955397,3.025118,-0.1785936,0.5620986,3.047261,-0.1879871,0.4650483,2.857928,-0.2027232,0.4545125,2.765966,-0.4958032,0.4238839,2.961795,-0.4883405,0.4017796,2.559082,-0.5860031,0.2907435,2.947123,-0.5610543,0.1638247,2.907923,-0.36261,0.4054926,2.978031,-0.2053262,0.4001901,2.618464,-0.171891,-0.1179916,2.489808,-0.1928321,-0.09610999,2.381266,-0.3838086,0.8516883,2.99364,-0.4869962,0.4563575,2.483162,-0.4451284,0.4668046,2.511303,-0.1952609,0.4536853,2.729474,-0.1747054,0.6719692,2.729144
2019-12-10 22:30:52:039,-0.4333306,0.4081336,2.998438,-0.4053194,0.6626028,2.999091,-0.3769288,0.914273,2.988947,-0.3680505,1.059787,2.977561,-0.544585,0.8120475,2.968313,-0.5916008,0.5840579,2.936425,-0.5248884,0.5130013,2.667287,-0.4904497,0.472438,2.52304,-0.2164683,0.7955451,3.025127,-0.1785626,0.5620465,3.047212,-0.1875392,0.4764591,2.852128,-0.2022758,0.4659246,2.760167,-0.4958398,0.4238361,2.961753,-0.4887294,0.4079307,2.557332,-0.582235,0.2257224,2.920079,-0.5528901,0.1010842,2.879908,-0.3626336,0.4054883,2.978008,-0.2053397,0.4001796,2.61843,-0.1796391,-0.09432459,2.562053,-0.1927889,-0.06137943,2.436572,-0.3842006,0.8516803,2.993456,-0.4867425,0.4574328,2.482332,-0.4334581,0.4344862,2.5385,-0.1948131,0.4650698,2.723668,-0.1740203,0.6852346,2.722141
2019-12-10 22:30:52:077,-0.4333552,0.408112,2.998432,-0.4053545,0.6625721,2.999052,-0.3769471,0.914237,2.988868,-0.3681173,1.059798,2.97734,-0.5449089,0.8120806,2.96814,-0.5915993,0.5839972,2.936312,-0.5248748,0.5129576,2.667195,-0.4904837,0.47186,2.522881,-0.216527,0.7956688,3.024844,-0.178638,0.5620778,3.04716,-0.1869174,0.4764743,2.852067,-0.2378805,0.500779,2.734634,-0.4958753,0.4237977,2.961737,-0.4887041,0.40797,2.557357,-0.5854876,0.2313316,2.92231,-0.5540304,0.1092044,2.879016,-0.3626461,0.4054823,2.978005,-0.2053011,0.4003349,2.618358,-0.1898604,-0.1097481,2.528412,-0.2167782,-0.08751559,2.412201,-0.3842248,0.8516456,2.993389,-0.4805482,0.4534968,2.482654,-0.4454609,0.468987,2.515714,-0.2303075,0.4998415,2.698125,-0.2088938,0.6960598,2.707664
2019-12-10 22:30:52:109,-0.4334178,0.4081007,2.998372,-0.4055932,0.6627084,2.998811,-0.3774214,0.9147078,2.9883,-0.3686566,1.059849,2.977393,-0.5456048,0.8120854,2.968089,-0.5914917,0.5840071,2.936296,-0.5254167,0.5126425,2.667149,-0.4890707,0.4707646,2.523464,-0.2170593,0.7961404,3.024448,-0.1786746,0.5619823,3.047561,-0.19397,0.4730173,2.854556,-0.2087076,0.4624826,2.762595,-0.4959297,0.4237596,2.961716,-0.4886491,0.4076556,2.55762,-0.5856909,0.2262501,2.92126,-0.5531402,0.1041346,2.876931,-0.3627228,0.4055268,2.977856,-0.2048409,0.4007813,2.617966,-0.1985701,-0.08142543,2.551528,-0.2121582,-0.0660156,2.46875,-0.3846388,0.8520154,2.992916,-0.4835835,0.4516685,2.487954,-0.4325321,0.4425918,2.549143,-0.2012269,0.4616359,2.726097,-0.1786386,0.6570123,2.736044
2019-12-10 22:30:52:144,-0.4334603,0.408137,2.998326,-0.4056384,0.6627562,2.998757,-0.377437,0.9147508,2.988259,-0.3687504,1.059782,2.977275,-0.5456657,0.8123397,2.967953,-0.5914502,0.5839097,2.93629,-0.5253028,0.5126701,2.667146,-0.4865275,0.4858056,2.525249,-0.2172769,0.7962611,3.02421,-0.1787638,0.5620595,3.047705,-0.1941878,0.4738721,2.85435,-0.2089255,0.4633374,2.762388,-0.4959567,0.4237837,2.961698,-0.4904799,0.4749602,2.546532,-0.5842704,0.2584804,2.909123,-0.5490174,0.1312363,2.857505,-0.3627799,0.4055853,2.977763,-0.2045279,0.4038479,2.617786,-0.215726,-0.1204427,2.526906,-0.2126625,-0.1063842,2.393274,-0.3846623,0.8520605,2.99287,-0.4761856,0.4675282,2.489502,-0.4496331,0.4820792,2.526267,-0.2014441,0.4624886,2.725889,-0.1788277,0.6573501,2.735946
2019-12-10 22:30:52:201,-0.4334907,0.4080932,2.998334,-0.4056544,0.662747,2.998748,-0.3774351,0.9147614,2.988231,-0.3688222,1.05974,2.977179,-0.5459929,0.812173,2.967807,-0.5915694,0.5841272,2.936426,-0.5253208,0.5128307,2.667344,-0.490308,0.4701767,2.52229,-0.2175561,0.7963325,3.023986,-0.1789664,0.5624806,3.04793,-0.1944007,0.4750575,2.854225,-0.2091385,0.464523,2.762264,-0.4960169,0.4236918,2.961661,-0.4894162,0.4066934,2.558042,-0.5926494,0.2336148,2.939821,-0.5556612,0.1091946,2.885897,-0.3627934,0.4055684,2.977791,-0.2044625,0.4036947,2.61787,-0.1874484,-0.07497799,2.550383,-0.1966647,-0.07333565,2.428501,-0.3846659,0.8520654,2.992849,-0.483046,0.4573548,2.487729,-0.4362358,0.448774,2.540062,-0.2016563,0.4636711,2.725764,-0.1791121,0.6580368,2.73582
2019-12-10 22:30:52:236,-0.4335251,0.408049,2.998293,-0.4057809,0.6626176,2.998595,-0.3776342,0.9145123,2.987943,-0.3689223,1.059279,2.976882,-0.5460987,0.8121365,2.967547,-0.5916719,0.5842154,2.936412,-0.5253734,0.5129643,2.667353,-0.4899631,0.4712282,2.523194,-0.2176524,0.7964755,3.023572,-0.1793415,0.563041,3.047703,-0.1949335,0.4754402,2.854113,-0.2302534,0.5011959,2.732645,-0.4960594,0.4236271,2.961637,-0.4894014,0.4066468,2.558044,-0.5904934,0.2299445,2.937022,-0.5544201,0.1067812,2.882392,-0.3628182,0.4055468,2.977726,-0.204468,0.4036729,2.617733,-0.1886248,-0.07182944,2.555348,-0.1915261,-0.0535444,2.423474,-0.3848486,0.8518498,2.992595,-0.4778751,0.4538693,2.482063,-0.4338993,0.4400368,2.551429,-0.2227018,0.5002595,2.696131,-0.2060677,0.6959192,2.709425
2019-12-10 22:30:52:275,-0.4335411,0.4080331,2.998271,-0.4058277,0.6625715,2.998556,-0.3776907,0.9144272,2.987904,-0.3694124,1.059447,2.976331,-0.5463393,0.8118618,2.967439,-0.5916901,0.5841987,2.936311,-0.5253785,0.5128356,2.66731,-0.4901383,0.4699595,2.523615,-0.217832,0.7967347,3.023732,-0.1796432,0.5633919,3.047729,-0.1953987,0.4753396,2.854387,-0.2101366,0.4648051,2.762426,-0.4960792,0.4235746,2.961598,-0.4894024,0.4065409,2.558153,-0.5898821,0.2302735,2.935736,-0.5548496,0.1070812,2.882064,-0.362831,0.4055563,2.977706,-0.2044937,0.4035432,2.617813,-0.1913423,-0.07226813,2.555623,-0.1945771,-0.05345881,2.425317,-0.3849038,0.8517756,2.992555,-0.4812409,0.4524046,2.487244,-0.4464984,0.4658355,2.514774,-0.2026516,0.4639526,2.725924,-0.1861059,0.6597231,2.739236
2019-12-10 22:30:52:310,-0.4335608,0.4080512,2.998247,-0.4058869,0.6626374,2.998514,-0.3777673,0.9145488,2.98786,-0.3695134,1.059466,2.976135,-0.5463802,0.8119929,2.967216,-0.5919392,0.5842102,2.936446,-0.5255315,0.5128762,2.667483,-0.4894536,0.4707342,2.522614,-0.217912,0.7968706,3.023594,-0.1797854,0.5634427,3.047627,-0.1945233,0.4769629,2.853469,-0.2092612,0.4664286,2.761508,-0.496095,0.423583,2.961572,-0.4893465,0.4065701,2.558241,-0.5891252,0.2299402,2.934458,-0.5534744,0.1067939,2.882184,-0.3628522,0.4055927,2.977679,-0.2059895,0.3793899,2.620012,-0.1953087,-0.07672691,2.551269,-0.2076781,-0.08315909,2.451264,-0.3849775,0.8518831,2.99251,-0.4838845,0.456419,2.485748,-0.4362694,0.4487289,2.54025,-0.2017783,0.4655723,2.725005,-0.1859272,0.6600546,2.739047
2019-12-10 22:30:52:350,-0.4336227,0.4079981,2.998146,-0.4063738,0.6624649,2.99808,-0.3788395,0.914203,2.986991,-0.3700077,1.058889,2.974988,-0.5469976,0.812065,2.966732,-0.5930895,0.5841883,2.936383,-0.5253724,0.5126407,2.66785,-0.4895541,0.4718757,2.523492,-0.2184377,0.7971658,3.023058,-0.1799225,0.5638315,3.047539,-0.1947239,0.4782599,2.852994,-0.2094619,0.4677257,2.761033,-0.49619,0.4234762,2.961525,-0.4892353,0.4064566,2.558558,-0.5880698,0.2279534,2.933247,-0.5535454,0.1043173,2.881676,-0.3628849,0.4056035,2.97747,-0.2048318,0.3894823,2.62057,-0.1966863,-0.0784241,2.547698,-0.2139056,-0.06689835,2.433169,-0.385893,0.8515864,2.991755,-0.480234,0.4552212,2.484179,-0.4360314,0.4467514,2.546428,-0.2019782,0.4668664,2.724529,-0.1858813,0.660688,2.73877
2019-12-10 22:30:52:389,-0.4336585,0.4080182,2.998063,-0.4064808,0.6625289,2.997868,-0.3789692,0.9143182,2.986662,-0.3700705,1.058959,2.974564,-0.5471693,0.8121628,2.966562,-0.5940533,0.5842811,2.936623,-0.5259966,0.5129055,2.66815,-0.4896166,0.4710156,2.522965,-0.2190079,0.7976683,3.022261,-0.1802361,0.5642055,3.047153,-0.1951374,0.4791205,2.852407,-0.2098755,0.4685863,2.760446,-0.4962224,0.4234644,2.961501,-0.4891526,0.4064441,2.558628,-0.587797,0.2281318,2.933174,-0.554334,0.1028737,2.883536,-0.3629105,0.405701,2.977272,-0.2048069,0.3908728,2.62066,-0.1994631,-0.07727516,2.546098,-0.2068793,-0.05823135,2.426849,-0.386021,0.8516886,2.991453,-0.4810703,0.451336,2.48473,-0.4334348,0.4447457,2.549222,-0.2023904,0.4677252,2.72394,-0.1859886,0.6613332,2.738385
2019-12-10 22:30:52:435,-0.4336631,0.4080253,2.998032,-0.4065345,0.6625156,2.997731,-0.3790536,0.9142606,2.986401,-0.3701861,1.058918,2.974664,-0.5472795,0.8120528,2.966188,-0.5945559,0.5844396,2.936574,-0.5266837,0.5134598,2.667966,-0.48964,0.4701791,2.522129,-0.2191902,0.7978873,3.022212,-0.1802866,0.5642716,3.047105,-0.193436,0.4794822,2.852103,-0.2455197,0.5003582,2.736644,-0.4962286,0.4234506,2.961483,-0.4889597,0.4068729,2.559766,-0.5879068,0.227846,2.933594,-0.5542517,0.1035026,2.882923,-0.362908,0.4057499,2.977214,-0.2048711,0.3940444,2.619781,-0.1999561,-0.07832742,2.545594,-0.1980019,-0.056813,2.425734,-0.3860999,0.8516439,2.991224,-0.4851531,0.4542997,2.48217,-0.4349362,0.4453466,2.532134,-0.2379245,0.4994215,2.70013,-0.2156397,0.6968205,2.709105
2019-12-10 22:30:52:474,-0.4336983,0.4080067,2.997913,-0.4066113,0.6625051,2.997543,-0.3791244,0.9142629,2.986182,-0.3706655,1.058936,2.974003,-0.5475371,0.8120682,2.965486,-0.595089,0.584376,2.936315,-0.5268528,0.5134947,2.667793,-0.4895174,0.4697684,2.52187,-0.2196483,0.7983363,3.021214,-0.1804929,0.5647656,3.046765,-0.1939779,0.4799491,2.851815,-0.2087158,0.469415,2.759854,-0.4962811,0.4233934,2.961374,-0.4890296,0.4060609,2.560737,-0.5880164,0.2273394,2.934436,-0.5542166,0.1030452,2.883872,-0.362921,0.4057751,2.977078,-0.2050616,0.3951113,2.619692,-0.1951442,-0.1116748,2.498605,-0.2059383,-0.09921527,2.390199,-0.3861749,0.8516428,2.99101,-0.4839723,0.4558212,2.487048,-0.4468302,0.4715242,2.5116,-0.2012338,0.4685522,2.723346,-0.1790997,0.6660485,2.73233
2019-12-10 22:30:52:515,-0.4337588,0.4077815,2.997685,-0.4069576,0.6622434,2.996621,-0.3797993,0.914103,2.984178,-0.3709232,1.058738,2.971729,-0.5478713,0.8105976,2.963728,-0.5964918,0.5851381,2.936275,-0.5271333,0.5137395,2.668227,-0.4903654,0.4706246,2.522672,-0.2203098,0.7985059,3.020219,-0.1805953,0.5647697,3.046719,-0.1934359,0.4789664,2.852212,-0.2081737,0.4684321,2.760251,-0.4964138,0.4229771,2.961182,-0.4888789,0.40604,2.560674,-0.5874009,0.2890059,2.952093,-0.5568829,0.1622238,2.9101,-0.3629185,0.4056878,2.976807,-0.2053553,0.3956536,2.620429,-0.1876352,-0.1064658,2.513791,-0.1959552,-0.08666444,2.399684,-0.3867652,0.8514436,2.989307,-0.4838888,0.456654,2.484212,-0.4370074,0.4468587,2.5388,-0.2037391,0.4705278,2.751,-0.1785613,0.665072,2.732726
2019-12-10 22:30:52:554,-0.4338201,0.4077214,2.997472,-0.4069971,0.662094,2.995808,-0.3796313,0.9138234,2.982589,-0.3714281,1.059,2.971041,-0.5480977,0.8106357,2.963141,-0.5968687,0.5849686,2.936077,-0.5270771,0.5139042,2.668071,-0.4899324,0.4703208,2.52242,-0.2207937,0.7990699,3.018659,-0.1806182,0.5648187,3.046697,-0.1922758,0.4787377,2.852255,-0.2455201,0.5003571,2.736649,-0.4964907,0.4228752,2.961046,-0.4886501,0.4055377,2.560606,-0.5882533,0.2344216,2.930606,-0.555195,0.110185,2.888022,-0.3629509,0.4056934,2.976492,-0.204839,0.3986071,2.619119,-0.2127718,-0.07642055,2.518964,-0.1959601,-0.05203652,2.418556,-0.3866653,0.8512014,2.987922,-0.4794326,0.4478949,2.482313,-0.4332903,0.4427453,2.545182,-0.2409692,0.5023761,2.72739,-0.2156397,0.6968205,2.709105
2019-12-10 22:30:52:603,-0.4338673,0.4077088,2.997308,-0.4073417,0.6620655,2.994924,-0.3803639,0.9137678,2.980772,-0.3718142,1.059329,2.967472,-0.5486001,0.8107337,2.961601,-0.5972602,0.5851458,2.935896,-0.5273088,0.5135571,2.668097,-0.4901142,0.4700086,2.523382,-0.2210053,0.7991739,3.017697,-0.1807012,0.5648095,3.046271,-0.1914357,0.4807984,2.850834,-0.2061733,0.4702643,2.758873,-0.4965522,0.422817,2.960879,-0.4886012,0.4055594,2.560589,-0.5886269,0.2345076,2.930387,-0.5560365,0.109735,2.888428,-0.3629785,0.4057307,2.976335,-0.204787,0.3987897,2.618993,-0.1850081,-0.1149372,2.495734,-0.1845661,-0.09147465,2.398254,-0.3872949,0.8511546,2.986347,-0.4777394,0.4448364,2.485859,-0.4321424,0.4381807,2.550833,-0.2017441,0.472356,2.74962,-0.1765734,0.6668952,2.731343
