2019-12-23 18:20:46:699,0.2528105,0.8093514,3.534943,0.2481133,1.133412,3.579035,0.2428493,1.450655,3.60876,0.2686423,1.587877,3.642363,0.07152912,1.336563,3.575217,0.01280792,1.068159,3.551661,0.01724782,0.816394,3.453749,0.02932415,0.7637566,3.446902,0.4313909,1.303167,3.551286,0.4947007,1.048829,3.554106,0.4702574,0.7975916,3.453054,0.4466778,0.7430034,3.442468,0.1668246,0.8157972,3.501459,0.1542462,0.4868074,3.524271,0.1378275,0.206998,3.569311,0.1694143,0.1750007,3.458515,0.3329852,0.8093858,3.48864,0.3583896,0.4606175,3.51619,0.3597095,0.1290391,3.553514,0.3515071,0.1147196,3.416593,0.2443618,1.372212,3.603893,0.02965839,0.6892823,3.446547,0.07849536,0.7623835,3.426475,0.4418474,0.65148,3.441611,0.4031258,0.9463891,3.422921
2019-12-23 18:20:46:734,0.2531978,0.8090995,3.534586,0.2483265,1.133236,3.578568,0.2428781,1.450534,3.608205,0.2685764,1.587794,3.642253,0.07013243,1.33149,3.572863,0.01284838,1.06814,3.551631,0.01727971,0.8159578,3.453534,0.02865274,0.7650907,3.446617,0.4314087,1.303357,3.551056,0.4952737,1.050149,3.55414,0.470284,0.7976146,3.45306,0.4464873,0.7448639,3.445469,0.1671198,0.8154865,3.501194,0.1543826,0.4865287,3.524116,0.1375384,0.2005896,3.570214,0.1578654,0.1617715,3.462057,0.3334952,0.809212,3.488182,0.3584181,0.4609907,3.516329,0.3595901,0.1282589,3.553133,0.3516498,0.113927,3.416203,0.2444321,1.372085,3.603369,0.0296686,0.6963172,3.4468,0.07739108,0.7717856,3.426501,0.4420263,0.6607171,3.442816,0.4015531,0.9342438,3.423643
2019-12-23 18:20:46:773,0.2533469,0.8093958,3.534579,0.2483755,1.133517,3.57852,0.2428208,1.450814,3.608147,0.2687185,1.587807,3.642139,0.07206248,1.33542,3.573801,0.01242479,1.067869,3.551545,0.01727598,0.8166726,3.453294,0.02934265,0.7650453,3.447167,0.4313951,1.303451,3.551108,0.4957772,1.049978,3.553702,0.4703829,0.7975233,3.452761,0.4475336,0.7434575,3.44337,0.1673284,0.8158898,3.501018,0.1545591,0.4869668,3.524126,0.137019,0.1951005,3.570724,0.1592363,0.1584374,3.465019,0.3336248,0.8094712,3.488326,0.3580388,0.4594202,3.517366,0.3594685,0.1279535,3.55309,0.351503,0.1136309,3.416163,0.2443986,1.372368,3.603313,0.02964293,0.6989307,3.444551,0.07855434,0.7563481,3.425063,0.4419714,0.6607623,3.442415,0.4055267,0.9542139,3.422511
2019-12-23 18:20:46:786,0.2533469,0.8093958,3.534579,0.2483755,1.133517,3.57852,0.2428208,1.450814,3.608147,0.2687185,1.587807,3.642139,0.07206248,1.33542,3.573801,0.01242479,1.067869,3.551545,0.01727598,0.8166726,3.453294,0.02934265,0.7650453,3.447167,0.4313951,1.303451,3.551108,0.4957772,1.049978,3.553702,0.4703829,0.7975233,3.452761,0.4475336,0.7434575,3.44337,0.1673284,0.8158898,3.501018,0.1545591,0.4869668,3.524126,0.137019,0.1951005,3.570724,0.1592363,0.1584374,3.465019,0.3336248,0.8094712,3.488326,0.3580388,0.4594202,3.517366,0.3594685,0.1279535,3.55309,0.351503,0.1136309,3.416163,0.2443986,1.372368,3.603313,0.02964293,0.6989307,3.444551,0.07855434,0.7563481,3.425063,0.4419714,0.6607623,3.442415,0.4055267,0.9542139,3.422511
2019-12-23 18:20:46:825,0.2533872,0.8094311,3.534597,0.2485809,1.134075,3.578707,0.2432569,1.452513,3.60876,0.2687093,1.587963,3.642205,0.07275981,1.337283,3.575136,0.01246582,1.067735,3.55136,0.0172853,0.8161581,3.452871,0.02852085,0.764465,3.447225,0.4312303,1.303393,3.550903,0.4959945,1.049798,3.553597,0.4704128,0.797513,3.452712,0.4471023,0.7428383,3.446517,0.1673885,0.8158755,3.501067,0.1545705,0.4868681,3.523771,0.1369472,0.1884162,3.571693,0.1644522,0.1519473,3.472914,0.3336714,0.8095944,3.488328,0.358161,0.4596344,3.517251,0.359233,0.1269783,3.553297,0.3509672,0.1126637,3.416384,0.2447664,1.373738,3.603797,0.03146419,0.6983136,3.437749,0.07960668,0.7407068,3.427933,0.4415627,0.6611704,3.439215,0.4021203,0.9361032,3.425625
2019-12-23 18:20:46:867,0.2532114,0.8096961,3.534492,0.2483708,1.134306,3.578745,0.2429784,1.45262,3.608898,0.2686783,1.587945,3.641497,0.07345502,1.33791,3.575673,0.01260768,1.067428,3.551129,0.01736432,0.8165777,3.452531,0.02961186,0.7644243,3.44715,0.4319246,1.303747,3.550793,0.4960994,1.049862,3.553332,0.4704812,0.7967241,3.452072,0.4485836,0.7420495,3.443968,0.1671545,0.8162714,3.500782,0.1545272,0.4872711,3.523574,0.13772,0.1852865,3.571393,0.1664079,0.1577974,3.467173,0.3335319,0.8097477,3.488357,0.3589137,0.4571955,3.517968,0.3597376,0.1283916,3.552818,0.3513124,0.1140926,3.415907,0.2445073,1.373907,3.60392,0.02954927,0.6989471,3.434299,0.0794699,0.7595612,3.428365,0.4395739,0.6499707,3.44591,0.4005358,0.9315788,3.422923
2019-12-23 18:20:46:901,0.2535259,0.8097966,3.534069,0.2487525,1.134378,3.578184,0.2433834,1.452574,3.60823,0.2683992,1.587802,3.641486,0.07367224,1.337843,3.575696,0.01234603,1.066405,3.550458,0.01729291,0.816683,3.452331,0.02963261,0.7642204,3.443182,0.4320224,1.303876,3.550622,0.4961878,1.049942,3.553282,0.4707194,0.797687,3.451344,0.4459523,0.7436421,3.441791,0.167438,0.8163346,3.500571,0.1542808,0.4873735,3.523473,0.1372867,0.1819574,3.572523,0.1711792,0.153578,3.474659,0.3338674,0.8098848,3.48767,0.3588349,0.4583797,3.516882,0.359621,0.1279418,3.552601,0.3511285,0.1136578,3.415697,0.2449017,1.373899,3.603284,0.03093305,0.6980166,3.437978,0.07903127,0.7432837,3.4225,0.4379014,0.6610749,3.432582,0.403491,0.9433267,3.422641
2019-12-23 18:20:46:934,0.2535599,0.8098046,3.534214,0.2487507,1.134285,3.578221,0.2432969,1.452107,3.608154,0.2682392,1.587706,3.641536,0.07361945,1.338548,3.576263,0.0126333,1.065992,3.550696,0.01731374,0.8167639,3.452298,0.02896576,0.7636993,3.447966,0.4320987,1.303828,3.550698,0.4962971,1.049829,3.553228,0.4709345,0.7977377,3.451342,0.4481027,0.7427219,3.445248,0.1675233,0.8163695,3.500679,0.1547361,0.4873546,3.523386,0.1384738,0.1796054,3.573296,0.1664397,0.1541998,3.471228,0.3338424,0.8098513,3.487924,0.3588606,0.4602161,3.516291,0.3595763,0.1278928,3.55229,0.3509983,0.1136171,3.415392,0.2448449,1.373566,3.603254,0.03226713,0.6980451,3.437691,0.07799795,0.7771754,3.425333,0.4418676,0.6608653,3.441614,0.4065145,0.9614761,3.424591
2019-12-23 18:20:46:973,0.2538203,0.8099805,3.534256,0.2487848,1.134346,3.578251,0.2432244,1.452134,3.608207,0.268308,1.587722,3.641564,0.0739335,1.339862,3.57689,0.01233627,1.06584,3.550702,0.01732752,0.8167325,3.452277,0.02936392,0.7647425,3.445894,0.4320779,1.30383,3.550687,0.4965405,1.049695,3.553492,0.470915,0.7976784,3.451249,0.4465793,0.7435457,3.444862,0.1679395,0.8166033,3.500745,0.1549311,0.4875631,3.523317,0.1384231,0.1781837,3.573202,0.1733854,0.1580971,3.470936,0.3339836,0.8099701,3.487958,0.3588889,0.4601284,3.51636,0.3594491,0.1276557,3.55271,0.3507784,0.1133782,3.415819,0.244807,1.373597,3.603292,0.03150003,0.6979147,3.441148,0.07875572,0.7649808,3.424194,0.4417611,0.6609682,3.440814,0.400669,0.9285437,3.418
2019-12-23 18:20:47:007,0.2538076,0.8099719,3.534304,0.2487785,1.134367,3.578256,0.2432048,1.452209,3.608176,0.2683821,1.587591,3.641196,0.07400657,1.340024,3.57712,0.01267699,1.065919,3.550708,0.0173835,0.8166832,3.452121,0.02949605,0.7642962,3.446484,0.4320467,1.303822,3.550675,0.4964877,1.049777,3.553528,0.4709866,0.7977089,3.451251,0.4466675,0.7417783,3.444254,0.167943,0.8165849,3.500774,0.1554515,0.4875593,3.52349,0.1383152,0.177453,3.573067,0.1783345,0.1638976,3.468734,0.3339421,0.8099743,3.488057,0.3589707,0.4601393,3.516421,0.358579,0.1253055,3.553116,0.3498624,0.111019,3.416238,0.2447905,1.373655,3.603273,0.02776105,0.6956358,3.444547,0.0786911,0.7681516,3.428561,0.4416659,0.6516595,3.440209,0.4026729,0.9401993,3.421217
2019-12-23 18:20:47:041,0.2539431,0.8100414,3.534372,0.2489589,1.134621,3.578347,0.2434012,1.452701,3.608301,0.2683896,1.587601,3.641222,0.07387629,1.340276,3.577184,0.01269589,1.065768,3.550591,0.01757552,0.8172849,3.452059,0.029662,0.7658136,3.448226,0.4319684,1.303812,3.550543,0.4966485,1.050025,3.553765,0.4711714,0.7980515,3.451439,0.4469137,0.7441932,3.445287,0.1681033,0.8166733,3.500808,0.155776,0.4876561,3.523595,0.1385979,0.1771041,3.573647,0.1714822,0.1630483,3.46594,0.3340628,0.8100249,3.488171,0.3589704,0.460153,3.516409,0.3586191,0.1267353,3.554103,0.3498676,0.1124083,3.417225,0.2449801,1.374081,3.603388,0.03831284,0.7100937,3.443053,0.08070974,0.7796941,3.425864,0.4511856,0.6619084,3.444659,0.4063481,0.9527724,3.42663
2019-12-23 18:20:47:082,0.2539977,0.8101165,3.534311,0.2489666,1.134643,3.578342,0.2433841,1.452702,3.608328,0.2683592,1.58757,3.641194,0.07456102,1.340754,3.577032,0.01251767,1.065578,3.550603,0.01753234,0.8168443,3.452199,0.03005383,0.7639256,3.447522,0.4318662,1.303877,3.550528,0.4968947,1.050175,3.553974,0.4712362,0.7980591,3.451337,0.4472285,0.7438557,3.443506,0.1681713,0.8168589,3.500481,0.1561775,0.4879074,3.523636,0.1381696,0.1707861,3.574655,0.1477582,0.1355207,3.490182,0.3341317,0.8100692,3.488228,0.3593967,0.4590958,3.516923,0.3593771,0.1278512,3.553855,0.3506713,0.1134974,3.416974,0.2449717,1.374086,3.603401,0.030971,0.6975538,3.441976,0.0793509,0.7660654,3.427242,0.4417138,0.6610194,3.440413,0.4049331,0.9567434,3.418957
2019-12-23 18:20:47:116,0.2539936,0.810154,3.534417,0.2489551,1.134674,3.578357,0.2433501,1.452736,3.608298,0.2684447,1.587658,3.64109,0.07138299,1.341689,3.579209,0.01245788,1.065669,3.550611,0.01753922,0.8161711,3.452609,0.02988469,0.7623,3.450535,0.4319023,1.303763,3.550514,0.4968537,1.050042,3.55399,0.4711849,0.7979752,3.45144,0.4485027,0.7438039,3.446934,0.1682223,0.8168261,3.500589,0.1562627,0.4878495,3.523629,0.1379377,0.168128,3.575005,0.1599261,0.1420562,3.483223,0.3340474,0.8102109,3.488407,0.3594059,0.4591347,3.516947,0.3594884,0.1283829,3.554426,0.3503019,0.1139985,3.417572,0.244945,1.374118,3.603385,0.03339774,0.6900617,3.443944,0.07898528,0.7489719,3.429053,0.4466538,0.6523187,3.440072,0.4067474,0.9485067,3.425906
2019-12-23 18:20:47:158,0.2541229,0.8098995,3.534357,0.2491185,1.134383,3.578101,0.2435484,1.452315,3.60772,0.2695361,1.587616,3.640683,0.07109423,1.330994,3.572783,0.01244462,1.066143,3.550825,0.01762038,0.8162569,3.452556,0.0307413,0.766124,3.447753,0.4318323,1.303746,3.55059,0.497001,1.0496,3.553827,0.4714446,0.7985322,3.451648,0.447755,0.7436696,3.444462,0.1682755,0.8164064,3.500618,0.1562813,0.4874595,3.523768,0.1380293,0.1661723,3.5753,0.1734507,0.1475741,3.482588,0.3342689,0.8100305,3.488272,0.359557,0.4591596,3.517411,0.3593941,0.1284062,3.554429,0.351296,0.1139981,3.417526,0.2451299,1.373737,3.602902,0.04221563,0.7094812,3.441553,0.07988343,0.7558632,3.424327,0.4438913,0.6527247,3.442907,0.4042611,0.9467257,3.422497
2019-12-23 18:20:47:192,0.2541269,0.8098432,3.534328,0.2492845,1.134309,3.577997,0.2440564,1.452202,3.607482,0.2693779,1.58755,3.640529,0.07271633,1.332955,3.572187,0.0125561,1.066348,3.550455,0.01761221,0.8162652,3.452576,0.0309888,0.764234,3.448152,0.4317847,1.303723,3.550578,0.4970291,1.049309,3.55371,0.4714829,0.7992907,3.451851,0.447291,0.7449805,3.445482,0.1683096,0.8163394,3.500521,0.1564868,0.4874017,3.523734,0.136968,0.1653426,3.574991,0.1757013,0.1512504,3.479721,0.334249,0.8099517,3.488295,0.3597777,0.4597682,3.51768,0.3594949,0.1286085,3.554087,0.3516524,0.1141828,3.417177,0.2455299,1.373636,3.602702,0.02962204,0.6977746,3.442347,0.07911152,0.7388933,3.426,0.4442303,0.659445,3.44541,0.407582,0.9428204,3.431
2019-12-23 18:20:47:227,0.2542797,0.8100135,3.53437,0.2493804,1.134381,3.577955,0.2441103,1.452204,3.607389,0.2693577,1.587658,3.640518,0.07424212,1.334992,3.572608,0.01260362,1.066023,3.55048,0.01780314,0.8160369,3.452832,0.03182701,0.7641069,3.448333,0.4317955,1.303716,3.550631,0.4971443,1.049262,3.553871,0.4715509,0.7985244,3.4523,0.4475698,0.7437092,3.449093,0.1684179,0.8165179,3.500606,0.1564814,0.4875548,3.523696,0.1370759,0.1657845,3.574872,0.1787696,0.1563776,3.476238,0.3344511,0.8101125,3.488311,0.3598072,0.458197,3.518035,0.3596557,0.1282558,3.553947,0.3518203,0.1138193,3.417041,0.2455895,1.373654,3.602625,0.03596925,0.6883382,3.447875,0.0791313,0.7762625,3.4235,0.4437388,0.6599357,3.441577,0.4063665,0.955048,3.42831
2019-12-23 18:20:47:262,0.2542786,0.8103536,3.534025,0.2497206,1.134286,3.577404,0.2449045,1.451335,3.60652,0.2690248,1.587396,3.639647,0.07338991,1.33787,3.574901,0.01573659,1.064921,3.548975,0.01795989,0.8166087,3.452727,0.03069645,0.763973,3.447667,0.4321377,1.303739,3.550481,0.4971398,1.050504,3.554449,0.472081,0.7993626,3.452628,0.4485402,0.7454817,3.446607,0.1683706,0.8169238,3.500333,0.15668,0.4879605,3.523483,0.1368085,0.1655731,3.57518,0.1642734,0.1427497,3.484842,0.3345006,0.8103676,3.487842,0.3598433,0.4585684,3.517441,0.3598016,0.1283562,3.553895,0.3514929,0.1138989,3.417016,0.2462513,1.373022,3.601844,0.03228043,0.6977998,3.439831,0.07989368,0.777914,3.422958,0.4467194,0.6616552,3.440409,0.4090672,0.9645017,3.426429
2019-12-23 18:20:47:303,0.2542503,0.8104143,3.533964,0.2497067,1.134352,3.577343,0.2448826,1.451401,3.606477,0.2688936,1.587562,3.63925,0.07419737,1.33958,3.575113,0.01573461,1.064579,3.548789,0.01805937,0.8165627,3.452765,0.03296647,0.7644489,3.448064,0.4321502,1.303645,3.550358,0.4970435,1.050625,3.554314,0.4720922,0.7993579,3.452591,0.4468023,0.7443064,3.445999,0.1683466,0.8170556,3.500222,0.1569506,0.4880669,3.523301,0.1367532,0.1652876,3.575248,0.1682113,0.14539,3.483545,0.3344754,0.8103823,3.487822,0.3596139,0.4590838,3.517261,0.3597228,0.1284575,3.553825,0.3514255,0.1139878,3.416947,0.2462321,1.373086,3.601795,0.02497409,0.691107,3.451043,0.07809656,0.7612725,3.425519,0.4386455,0.6509182,3.438657,0.4002441,0.9197906,3.419875
2019-12-23 18:20:47:348,0.2541826,0.8098214,3.533764,0.2498367,1.133783,3.576773,0.2452172,1.450823,3.605382,0.2687998,1.587491,3.639205,0.07257798,1.32979,3.571043,0.01573756,1.064977,3.54879,0.01802978,0.8168082,3.452983,0.03255424,0.7642695,3.447692,0.4322081,1.30331,3.550347,0.4970465,1.050715,3.554413,0.4721947,0.7993165,3.452757,0.4478188,0.7428821,3.446948,0.1681651,0.8165377,3.499905,0.157038,0.487663,3.523519,0.1367122,0.1645731,3.575325,0.1669269,0.1463743,3.480817,0.3345183,0.8096596,3.487761,0.3595598,0.4591336,3.517278,0.3596946,0.1274989,3.554204,0.3519259,0.1130044,3.417315,0.2465116,1.372502,3.600842,0.03589834,0.698576,3.440878,0.07963092,0.7782953,3.422305,0.4438258,0.6598474,3.442242,0.3997501,0.9166034,3.42
2019-12-23 18:20:47:380,0.2543994,0.8096904,3.533529,0.2499674,1.133826,3.57649,0.2452301,1.451069,3.605028,0.2687736,1.587502,3.63892,0.07484116,1.332963,3.570245,0.01586018,1.065275,3.548626,0.01821402,0.8163084,3.453038,0.03140513,0.7630205,3.449575,0.4321828,1.303309,3.550257,0.4973204,1.050962,3.554224,0.4724331,0.7989538,3.452619,0.4479681,0.7435505,3.444173,0.1684069,0.8161401,3.499839,0.1571628,0.487232,3.52326,0.136548,0.1641655,3.575634,0.1687071,0.1491786,3.478281,0.3348114,0.8097675,3.487234,0.3592068,0.4596723,3.517107,0.3603011,0.129076,3.553905,0.3528814,0.1145498,3.417003,0.2465584,1.372687,3.600509,0.0296142,0.6969666,3.441211,0.08167497,0.7335087,3.431454,0.443987,0.6526274,3.443655,0.4044317,0.9360882,3.420438
2019-12-23 18:20:47:412,0.254425,0.809762,3.533493,0.2500403,1.133853,3.576424,0.2453407,1.45104,3.604948,0.2686491,1.587446,3.638833,0.07604574,1.334643,3.57104,0.01588853,1.06516,3.548634,0.01823279,0.8163372,3.45305,0.03148951,0.7624313,3.446704,0.432246,1.303387,3.550149,0.4971715,1.050972,3.554109,0.472519,0.798943,3.452646,0.4481939,0.7444014,3.444557,0.1684766,0.8162324,3.499877,0.1571829,0.4873127,3.523244,0.136584,0.1637967,3.575735,0.1817166,0.1456157,3.494542,0.334795,0.8098563,3.487119,0.3591122,0.4597642,3.517033,0.3604796,0.1293091,3.553605,0.3528982,0.1147754,3.416711,0.2466595,1.372673,3.60043,0.02965274,0.6893106,3.44629,0.07846494,0.765115,3.42337,0.45117,0.660965,3.441005,0.4074782,0.9564161,3.423423
2019-12-23 18:20:47:449,0.254585,0.8096471,3.533302,0.2500176,1.133886,3.576379,0.2449296,1.451397,3.605002,0.2686014,1.587656,3.638652,0.07462374,1.330566,3.569607,0.01571958,1.065732,3.548653,0.01832632,0.8162177,3.453075,0.03193824,0.7646067,3.447235,0.4323122,1.303331,3.550152,0.4970857,1.050701,3.554281,0.4725327,0.7989578,3.452606,0.4481767,0.7431817,3.4427,0.1686832,0.816063,3.499526,0.1571085,0.4872177,3.523196,0.1362261,0.1630833,3.575807,0.1815272,0.1441825,3.497273,0.334894,0.8097897,3.487065,0.3589828,0.4607131,3.516569,0.3604333,0.1298662,3.553496,0.3530117,0.1153301,3.416594,0.2464008,1.372906,3.600432,0.02725392,0.6992804,3.441544,0.07869692,0.7342687,3.422333,0.4437129,0.6505504,3.441569,0.3988934,0.9094356,3.4185
2019-12-23 18:20:47:481,0.2548995,0.809522,3.533086,0.2501422,1.133821,3.576308,0.2449481,1.451365,3.605013,0.2687113,1.587646,3.638422,0.07355309,1.327752,3.568254,0.01526708,1.065288,3.54867,0.0184691,0.8160126,3.452963,0.03103989,0.7624694,3.446126,0.4323357,1.303292,3.55007,0.4975261,1.05024,3.553787,0.4729901,0.799477,3.452683,0.4476153,0.7439562,3.444334,0.169011,0.8158974,3.499294,0.1571356,0.4871049,3.523161,0.1360841,0.1629415,3.57596,0.1807386,0.1476735,3.490246,0.3351569,0.8097095,3.48691,0.3588252,0.4608967,3.516513,0.3590261,0.1243199,3.554493,0.3518102,0.109737,3.417607,0.2464311,1.372873,3.600431,0.02965453,0.6893989,3.44554,0.07993491,0.7628679,3.425125,0.4439103,0.6597651,3.442907,0.4054626,0.9329122,3.417286
2019-12-23 18:20:47:521,0.2550108,0.8094657,3.532841,0.2502035,1.133713,3.576014,0.244921,1.451196,3.604735,0.2685645,1.587787,3.637697,0.07434361,1.329268,3.567879,0.01494491,1.06623,3.548102,0.01847117,0.8158226,3.452689,0.03207615,0.7622041,3.444413,0.43234,1.303465,3.549399,0.4971856,1.049988,3.553651,0.4731309,0.7997795,3.452365,0.4482496,0.7446379,3.442511,0.1690671,0.8158488,3.498907,0.1569776,0.4870868,3.522885,0.1360848,0.1629397,3.575951,0.1748398,0.1483325,3.483866,0.3352936,0.8096499,3.486793,0.3588616,0.4612672,3.516259,0.3592413,0.1249581,3.553646,0.3520169,0.1102953,3.416768,0.2464241,1.372723,3.600149,0.0343417,0.6889372,3.442872,0.08127851,0.7742535,3.422476,0.4471278,0.6518419,3.443735,0.4067584,0.9468395,3.415843
2019-12-23 18:20:47:568,0.2552269,0.8092927,3.53255,0.2503037,1.133714,3.575754,0.2449165,1.451326,3.604504,0.2686526,1.587786,3.637471,0.07322977,1.327775,3.567566,0.0149663,1.066107,3.548137,0.01858757,0.8156972,3.452454,0.0317213,0.763218,3.444852,0.4324152,1.303382,3.549343,0.4970649,1.049989,3.553581,0.4732068,0.7997755,3.45232,0.4491757,0.7414806,3.442585,0.1691697,0.815748,3.498757,0.1573516,0.4870203,3.522925,0.135597,0.1634501,3.576358,0.1763168,0.1528112,3.480292,0.33563,0.8094027,3.486379,0.3592013,0.4580038,3.516626,0.3596236,0.1258781,3.553489,0.3523902,0.1111617,3.416615,0.2464429,1.372821,3.599915,0.03223405,0.6983198,3.4354,0.0795266,0.7488693,3.4245,0.4419182,0.6514012,3.442203,0.404362,0.9343653,3.417486
2019-12-23 18:20:47:611,0.2551315,0.8092241,3.531819,0.2501287,1.1333,3.574785,0.2444682,1.450664,3.603252,0.2683983,1.587145,3.635441,0.07119295,1.328222,3.565505,0.01476934,1.065284,3.547916,0.01870141,0.8155522,3.451831,0.03346958,0.7629884,3.442047,0.4327687,1.303641,3.548243,0.4967995,1.049196,3.552872,0.4730988,0.7989033,3.450997,0.4481931,0.7428944,3.440557,0.1691131,0.815159,3.498364,0.1576418,0.4864106,3.522447,0.1363456,0.1630861,3.57559,0.1817439,0.1502882,3.485991,0.3354509,0.8097073,3.485257,0.3596537,0.4589533,3.51582,0.3594446,0.1260166,3.553383,0.3525001,0.1112448,3.416508,0.2460703,1.372222,3.598742,0.03907973,0.6894624,3.445038,0.08124311,0.7744095,3.421048,0.438999,0.6505565,3.441403,0.403584,0.9141083,3.4186
2019-12-23 18:20:47:659,0.2556734,0.8089631,3.531593,0.2502944,1.133133,3.574524,0.2443865,1.450505,3.602946,0.2685775,1.586954,3.635068,0.07029376,1.325819,3.565234,0.01488457,1.065262,3.547862,0.01874585,0.816053,3.451597,0.03363438,0.7622967,3.4453,0.4328574,1.303692,3.547926,0.4971405,1.049136,3.552645,0.4732495,0.799001,3.450891,0.448859,0.7477973,3.442533,0.1697158,0.8148048,3.497953,0.1578354,0.4861577,3.522432,0.1363759,0.1631734,3.575593,0.1792225,0.1503989,3.483219,0.3359252,0.8095402,3.48522,0.3597823,0.4592367,3.515652,0.3592664,0.1260902,3.553446,0.3521743,0.1112672,3.416583,0.2460489,1.372069,3.598456,0.03900375,0.6902993,3.438037,0.08050528,0.7451463,3.424687,0.4614027,0.679821,3.432905,0.4094905,0.9395006,3.41685
2019-12-23 18:20:47:693,0.2558697,0.8091418,3.53129,0.2505791,1.133234,3.574172,0.2447155,1.450506,3.602627,0.2685554,1.586914,3.634811,0.07365689,1.329874,3.565554,0.01547141,1.065616,3.547742,0.01882477,0.8160574,3.451496,0.03320682,0.7619018,3.441581,0.433234,1.303677,3.547781,0.49718,1.049055,3.552518,0.4730821,0.7985942,3.450743,0.448286,0.7435263,3.441097,0.1699082,0.8150865,3.497575,0.1579112,0.4865144,3.522401,0.1360342,0.1639103,3.576144,0.1787916,0.149565,3.485495,0.3361028,0.809638,3.485024,0.3599157,0.4591529,3.515536,0.3594866,0.1265622,3.553546,0.3524869,0.1116937,3.416682,0.2463639,1.372096,3.598124,0.03521423,0.6908497,3.437337,0.07944351,0.7464383,3.420667,0.4436782,0.6599982,3.441072,0.4069075,0.9389384,3.418745
2019-12-23 18:20:47:729,0.2566196,0.8096193,3.530607,0.2511101,1.13365,3.573289,0.2449842,1.450912,3.601613,0.2688082,1.586395,3.632637,0.07627083,1.334492,3.566263,0.01633953,1.06657,3.547053,0.01908607,0.8158695,3.450806,0.03358755,0.7623806,3.441886,0.4334827,1.303925,3.54695,0.4978444,1.04999,3.551053,0.4732668,0.7986473,3.450375,0.4496572,0.7453936,3.442942,0.1708378,0.8157678,3.496577,0.1582194,0.487278,3.521741,0.1362214,0.164687,3.575443,0.1776905,0.1450583,3.491643,0.3367249,0.8099858,3.484529,0.3599432,0.4593493,3.515358,0.3598118,0.1273097,3.553223,0.3526333,0.1123871,3.416371,0.2466933,1.372501,3.597139,0.04367605,0.6897077,3.436369,0.08007985,0.7775152,3.416909,0.4442039,0.6500471,3.4454,0.4098838,0.9059513,3.4246
